,region,age,type of kindergarten,contents,year,value
6967,Nesna,2 years,County authorities/Government,Children,2019,0
6968,Nesna,2 years,Private,Children,2019,8
6969,Nesna,3 years,Municipal,Children,2019,10
6970,Nesna,3 years,County authorities/Government,Children,2019,0
6971,Nesna,3 years,Private,Children,2019,7
6972,Nesna,4 years,Municipal,Children,2019,6
6973,Nesna,4 years,County authorities/Government,Children,2019,0
6974,Nesna,4 years,Private,Children,2019,11
6975,Nesna,5 years,Municipal,Children,2019,9
6976,Nesna,5 years,County authorities/Government,Children,2019,0
6977,Nesna,5 years,Private,Children,2019,7
6978,Nesna,6 years,Municipal,Children,2019,0
6979,Nesna,6 years,County authorities/Government,Children,2019,0
6980,Nesna,6 years,Private,Children,2019,0
6981,Nesna,Unknown age,Municipal,Children,2019,0
6982,Nesna,Unknown age,County authorities/Government,Children,2019,0
6983,Nesna,Unknown age,Private,Children,2019,0
6984,Hemnes,0 years,Municipal,Children,2019,0
6985,Hemnes,0 years,County authorities/Government,Children,2019,0
6986,Hemnes,0 years,Private,Children,2019,0
6987,Hemnes,1 year,Municipal,Children,2019,28
6988,Hemnes,1 year,County authorities/Government,Children,2019,0
6989,Hemnes,1 year,Private,Children,2019,4
6990,Hemnes,2 years,Municipal,Children,2019,35
6991,Hemnes,2 years,County authorities/Government,Children,2019,0
6992,Hemnes,2 years,Private,Children,2019,7
6993,Hemnes,3 years,Municipal,Children,2019,42
6994,Hemnes,3 years,County authorities/Government,Children,2019,0
6995,Hemnes,3 years,Private,Children,2019,3
6996,Hemnes,4 years,Municipal,Children,2019,41
6997,Hemnes,4 years,County authorities/Government,Children,2019,0
6998,Hemnes,4 years,Private,Children,2019,6
6999,Hemnes,5 years,Municipal,Children,2019,37
7000,Hemnes,5 years,County authorities/Government,Children,2019,0
7001,Hemnes,5 years,Private,Children,2019,3
7002,Hemnes,6 years,Municipal,Children,2019,0
7003,Hemnes,6 years,County authorities/Government,Children,2019,0
7004,Hemnes,6 years,Private,Children,2019,0
7005,Hemnes,Unknown age,Municipal,Children,2019,0
7006,Hemnes,Unknown age,County authorities/Government,Children,2019,0
7007,Hemnes,Unknown age,Private,Children,2019,0
7008,Rana,0 years,Municipal,Children,2019,4
7009,Rana,0 years,County authorities/Government,Children,2019,0
7010,Rana,0 years,Private,Children,2019,4
7011,Rana,1 year,Municipal,Children,2019,100
7012,Rana,1 year,County authorities/Government,Children,2019,0
7013,Rana,1 year,Private,Children,2019,112
7014,Rana,2 years,Municipal,Children,2019,123
7015,Rana,2 years,County authorities/Government,Children,2019,0
7016,Rana,2 years,Private,Children,2019,127
7017,Rana,3 years,Municipal,Children,2019,115
7018,Rana,3 years,County authorities/Government,Children,2019,0
7019,Rana,3 years,Private,Children,2019,129
7020,Rana,4 years,Municipal,Children,2019,122
7021,Rana,4 years,County authorities/Government,Children,2019,0
7022,Rana,4 years,Private,Children,2019,154
7023,Rana,5 years,Municipal,Children,2019,111
7024,Rana,5 years,County authorities/Government,Children,2019,0
7025,Rana,5 years,Private,Children,2019,140
7026,Rana,6 years,Municipal,Children,2019,0
7027,Rana,6 years,County authorities/Government,Children,2019,0
7028,Rana,6 years,Private,Children,2019,0
7029,Rana,Unknown age,Municipal,Children,2019,0
7030,Rana,Unknown age,County authorities/Government,Children,2019,0
7031,Rana,Unknown age,Private,Children,2019,0
7032,Lurøy,0 years,Municipal,Children,2019,0
7033,Lurøy,0 years,County authorities/Government,Children,2019,0
7034,Lurøy,0 years,Private,Children,2019,0
7035,Lurøy,1 year,Municipal,Children,2019,18
7036,Lurøy,1 year,County authorities/Government,Children,2019,0
7037,Lurøy,1 year,Private,Children,2019,0
7038,Lurøy,2 years,Municipal,Children,2019,16
7039,Lurøy,2 years,County authorities/Government,Children,2019,0
7040,Lurøy,2 years,Private,Children,2019,0
7041,Lurøy,3 years,Municipal,Children,2019,23
7042,Lurøy,3 years,County authorities/Government,Children,2019,0
7043,Lurøy,3 years,Private,Children,2019,0
7044,Lurøy,4 years,Municipal,Children,2019,19
7045,Lurøy,4 years,County authorities/Government,Children,2019,0
7046,Lurøy,4 years,Private,Children,2019,0
7047,Lurøy,5 years,Municipal,Children,2019,25
7048,Lurøy,5 years,County authorities/Government,Children,2019,0
7049,Lurøy,5 years,Private,Children,2019,0
7050,Lurøy,6 years,Municipal,Children,2019,0
7051,Lurøy,6 years,County authorities/Government,Children,2019,0
7052,Lurøy,6 years,Private,Children,2019,0
7053,Lurøy,Unknown age,Municipal,Children,2019,0
7054,Lurøy,Unknown age,County authorities/Government,Children,2019,0
7055,Lurøy,Unknown age,Private,Children,2019,0
7056,Træna,0 years,Municipal,Children,2019,0
7057,Træna,0 years,County authorities/Government,Children,2019,0
7058,Træna,0 years,Private,Children,2019,0
7059,Træna,1 year,Municipal,Children,2019,0
7060,Træna,1 year,County authorities/Government,Children,2019,0
7061,Træna,1 year,Private,Children,2019,0
7062,Træna,2 years,Municipal,Children,2019,2
7063,Træna,2 years,County authorities/Government,Children,2019,0
7064,Træna,2 years,Private,Children,2019,0
7065,Træna,3 years,Municipal,Children,2019,1
7066,Træna,3 years,County authorities/Government,Children,2019,0
7067,Træna,3 years,Private,Children,2019,0
7068,Træna,4 years,Municipal,Children,2019,7
7069,Træna,4 years,County authorities/Government,Children,2019,0
7070,Træna,4 years,Private,Children,2019,0
7071,Træna,5 years,Municipal,Children,2019,1
7072,Træna,5 years,County authorities/Government,Children,2019,0
7073,Træna,5 years,Private,Children,2019,0
7074,Træna,6 years,Municipal,Children,2019,0
7075,Træna,6 years,County authorities/Government,Children,2019,0
7076,Træna,6 years,Private,Children,2019,0
7077,Træna,Unknown age,Municipal,Children,2019,0
7078,Træna,Unknown age,County authorities/Government,Children,2019,0
7079,Træna,Unknown age,Private,Children,2019,0
7080,Rødøy,0 years,Municipal,Children,2019,0
7081,Rødøy,0 years,County authorities/Government,Children,2019,0
7082,Rødøy,0 years,Private,Children,2019,0
7083,Rødøy,1 year,Municipal,Children,2019,7
7084,Rødøy,1 year,County authorities/Government,Children,2019,0
7085,Rødøy,1 year,Private,Children,2019,0
7086,Rødøy,2 years,Municipal,Children,2019,14
7087,Rødøy,2 years,County authorities/Government,Children,2019,0
7088,Rødøy,2 years,Private,Children,2019,0
7089,Rødøy,3 years,Municipal,Children,2019,14
7090,Rødøy,3 years,County authorities/Government,Children,2019,0
7091,Rødøy,3 years,Private,Children,2019,0
7092,Rødøy,4 years,Municipal,Children,2019,9
7093,Rødøy,4 years,County authorities/Government,Children,2019,0
7094,Rødøy,4 years,Private,Children,2019,0
7095,Rødøy,5 years,Municipal,Children,2019,13
7096,Rødøy,5 years,County authorities/Government,Children,2019,0
7097,Rødøy,5 years,Private,Children,2019,0
7098,Rødøy,6 years,Municipal,Children,2019,0
7099,Rødøy,6 years,County authorities/Government,Children,2019,0
7100,Rødøy,6 years,Private,Children,2019,0
7101,Rødøy,Unknown age,Municipal,Children,2019,0
7102,Rødøy,Unknown age,County authorities/Government,Children,2019,0
7103,Rødøy,Unknown age,Private,Children,2019,0
7104,Meløy,0 years,Municipal,Children,2019,1
7105,Meløy,0 years,County authorities/Government,Children,2019,0
7106,Meløy,0 years,Private,Children,2019,0
7107,Meløy,1 year,Municipal,Children,2019,35
7108,Meløy,1 year,County authorities/Government,Children,2019,0
7109,Meløy,1 year,Private,Children,2019,0
7110,Meløy,2 years,Municipal,Children,2019,54
7111,Meløy,2 years,County authorities/Government,Children,2019,0
7112,Meløy,2 years,Private,Children,2019,0
7113,Meløy,3 years,Municipal,Children,2019,61
7114,Meløy,3 years,County authorities/Government,Children,2019,0
7115,Meløy,3 years,Private,Children,2019,0
7116,Meløy,4 years,Municipal,Children,2019,72
7117,Meløy,4 years,County authorities/Government,Children,2019,0
7118,Meløy,4 years,Private,Children,2019,0
7119,Meløy,5 years,Municipal,Children,2019,77
7120,Meløy,5 years,County authorities/Government,Children,2019,0
7121,Meløy,5 years,Private,Children,2019,0
7122,Meløy,6 years,Municipal,Children,2019,0
7123,Meløy,6 years,County authorities/Government,Children,2019,0
7124,Meløy,6 years,Private,Children,2019,0
7125,Meløy,Unknown age,Municipal,Children,2019,0
7126,Meløy,Unknown age,County authorities/Government,Children,2019,0
7127,Meløy,Unknown age,Private,Children,2019,0
7128,Gildeskål,0 years,Municipal,Children,2019,0
7129,Gildeskål,0 years,County authorities/Government,Children,2019,0
7130,Gildeskål,0 years,Private,Children,2019,0
7131,Gildeskål,1 year,Municipal,Children,2019,7
7132,Gildeskål,1 year,County authorities/Government,Children,2019,0
7133,Gildeskål,1 year,Private,Children,2019,0
7134,Gildeskål,2 years,Municipal,Children,2019,11
7135,Gildeskål,2 years,County authorities/Government,Children,2019,0
7136,Gildeskål,2 years,Private,Children,2019,0
7137,Gildeskål,3 years,Municipal,Children,2019,12
7138,Gildeskål,3 years,County authorities/Government,Children,2019,0
7139,Gildeskål,3 years,Private,Children,2019,0
7140,Gildeskål,4 years,Municipal,Children,2019,16
7141,Gildeskål,4 years,County authorities/Government,Children,2019,0
7142,Gildeskål,4 years,Private,Children,2019,0
7143,Gildeskål,5 years,Municipal,Children,2019,24
7144,Gildeskål,5 years,County authorities/Government,Children,2019,0
7145,Gildeskål,5 years,Private,Children,2019,0
7146,Gildeskål,6 years,Municipal,Children,2019,0
7147,Gildeskål,6 years,County authorities/Government,Children,2019,0
7148,Gildeskål,6 years,Private,Children,2019,0
7149,Gildeskål,Unknown age,Municipal,Children,2019,0
7150,Gildeskål,Unknown age,County authorities/Government,Children,2019,0
7151,Gildeskål,Unknown age,Private,Children,2019,0
7152,Beiarn,0 years,Municipal,Children,2019,0
7153,Beiarn,0 years,County authorities/Government,Children,2019,0
7154,Beiarn,0 years,Private,Children,2019,0
7155,Beiarn,1 year,Municipal,Children,2019,5
7156,Beiarn,1 year,County authorities/Government,Children,2019,0
7157,Beiarn,1 year,Private,Children,2019,0
7158,Beiarn,2 years,Municipal,Children,2019,6
7159,Beiarn,2 years,County authorities/Government,Children,2019,0
7160,Beiarn,2 years,Private,Children,2019,0
7161,Beiarn,3 years,Municipal,Children,2019,5
7162,Beiarn,3 years,County authorities/Government,Children,2019,0
7163,Beiarn,3 years,Private,Children,2019,0
7164,Beiarn,4 years,Municipal,Children,2019,11
7165,Beiarn,4 years,County authorities/Government,Children,2019,0
7166,Beiarn,4 years,Private,Children,2019,0
7167,Beiarn,5 years,Municipal,Children,2019,8
7168,Beiarn,5 years,County authorities/Government,Children,2019,0
7169,Beiarn,5 years,Private,Children,2019,0
7170,Beiarn,6 years,Municipal,Children,2019,0
7171,Beiarn,6 years,County authorities/Government,Children,2019,0
7172,Beiarn,6 years,Private,Children,2019,0
7173,Beiarn,Unknown age,Municipal,Children,2019,0
7174,Beiarn,Unknown age,County authorities/Government,Children,2019,0
7175,Beiarn,Unknown age,Private,Children,2019,0
7176,Saltdal,0 years,Municipal,Children,2019,2
7177,Saltdal,0 years,County authorities/Government,Children,2019,0
7178,Saltdal,0 years,Private,Children,2019,0
7179,Saltdal,1 year,Municipal,Children,2019,26
7180,Saltdal,1 year,County authorities/Government,Children,2019,0
7181,Saltdal,1 year,Private,Children,2019,5
7182,Saltdal,2 years,Municipal,Children,2019,42
7183,Saltdal,2 years,County authorities/Government,Children,2019,0
7184,Saltdal,2 years,Private,Children,2019,9
7185,Saltdal,3 years,Municipal,Children,2019,44
7186,Saltdal,3 years,County authorities/Government,Children,2019,0
7187,Saltdal,3 years,Private,Children,2019,6
7188,Saltdal,4 years,Municipal,Children,2019,34
7189,Saltdal,4 years,County authorities/Government,Children,2019,0
7190,Saltdal,4 years,Private,Children,2019,11
7191,Saltdal,5 years,Municipal,Children,2019,47
7192,Saltdal,5 years,County authorities/Government,Children,2019,0
7193,Saltdal,5 years,Private,Children,2019,3
7194,Saltdal,6 years,Municipal,Children,2019,0
7195,Saltdal,6 years,County authorities/Government,Children,2019,0
7196,Saltdal,6 years,Private,Children,2019,0
7197,Saltdal,Unknown age,Municipal,Children,2019,0
7198,Saltdal,Unknown age,County authorities/Government,Children,2019,0
7199,Saltdal,Unknown age,Private,Children,2019,0
7200,Fauske - Fuosko,0 years,Municipal,Children,2019,0
7201,Fauske - Fuosko,0 years,County authorities/Government,Children,2019,0
7202,Fauske - Fuosko,0 years,Private,Children,2019,0
7203,Fauske - Fuosko,1 year,Municipal,Children,2019,30
7204,Fauske - Fuosko,1 year,County authorities/Government,Children,2019,0
7205,Fauske - Fuosko,1 year,Private,Children,2019,42
7206,Fauske - Fuosko,2 years,Municipal,Children,2019,47
7207,Fauske - Fuosko,2 years,County authorities/Government,Children,2019,0
7208,Fauske - Fuosko,2 years,Private,Children,2019,56
7209,Fauske - Fuosko,3 years,Municipal,Children,2019,40
7210,Fauske - Fuosko,3 years,County authorities/Government,Children,2019,0
7211,Fauske - Fuosko,3 years,Private,Children,2019,56
7212,Fauske - Fuosko,4 years,Municipal,Children,2019,36
7213,Fauske - Fuosko,4 years,County authorities/Government,Children,2019,0
7214,Fauske - Fuosko,4 years,Private,Children,2019,40
7215,Fauske - Fuosko,5 years,Municipal,Children,2019,43
7216,Fauske - Fuosko,5 years,County authorities/Government,Children,2019,0
7217,Fauske - Fuosko,5 years,Private,Children,2019,39
7218,Fauske - Fuosko,6 years,Municipal,Children,2019,1
7219,Fauske - Fuosko,6 years,County authorities/Government,Children,2019,0
7220,Fauske - Fuosko,6 years,Private,Children,2019,0
7221,Fauske - Fuosko,Unknown age,Municipal,Children,2019,0
7222,Fauske - Fuosko,Unknown age,County authorities/Government,Children,2019,0
7223,Fauske - Fuosko,Unknown age,Private,Children,2019,0
7224,Sørfold,0 years,Municipal,Children,2019,0
7225,Sørfold,0 years,County authorities/Government,Children,2019,0
7226,Sørfold,0 years,Private,Children,2019,0
7227,Sørfold,1 year,Municipal,Children,2019,12
7228,Sørfold,1 year,County authorities/Government,Children,2019,0
7229,Sørfold,1 year,Private,Children,2019,0
7230,Sørfold,2 years,Municipal,Children,2019,8
7231,Sørfold,2 years,County authorities/Government,Children,2019,0
7232,Sørfold,2 years,Private,Children,2019,0
7233,Sørfold,3 years,Municipal,Children,2019,20
7234,Sørfold,3 years,County authorities/Government,Children,2019,0
7235,Sørfold,3 years,Private,Children,2019,0
7236,Sørfold,4 years,Municipal,Children,2019,12
7237,Sørfold,4 years,County authorities/Government,Children,2019,0
7238,Sørfold,4 years,Private,Children,2019,0
7239,Sørfold,5 years,Municipal,Children,2019,24
7240,Sørfold,5 years,County authorities/Government,Children,2019,0
7241,Sørfold,5 years,Private,Children,2019,0
7242,Sørfold,6 years,Municipal,Children,2019,1
7243,Sørfold,6 years,County authorities/Government,Children,2019,0
7244,Sørfold,6 years,Private,Children,2019,0
7245,Sørfold,Unknown age,Municipal,Children,2019,0
7246,Sørfold,Unknown age,County authorities/Government,Children,2019,0
7247,Sørfold,Unknown age,Private,Children,2019,0
7248,Steigen,0 years,Municipal,Children,2019,0
7249,Steigen,0 years,County authorities/Government,Children,2019,0
7250,Steigen,0 years,Private,Children,2019,0
7251,Steigen,1 year,Municipal,Children,2019,15
7252,Steigen,1 year,County authorities/Government,Children,2019,0
7253,Steigen,1 year,Private,Children,2019,0
7254,Steigen,2 years,Municipal,Children,2019,19
7255,Steigen,2 years,County authorities/Government,Children,2019,0
7256,Steigen,2 years,Private,Children,2019,0
7257,Steigen,3 years,Municipal,Children,2019,28
7258,Steigen,3 years,County authorities/Government,Children,2019,0
7259,Steigen,3 years,Private,Children,2019,0
7260,Steigen,4 years,Municipal,Children,2019,27
7261,Steigen,4 years,County authorities/Government,Children,2019,0
7262,Steigen,4 years,Private,Children,2019,0
7263,Steigen,5 years,Municipal,Children,2019,25
7264,Steigen,5 years,County authorities/Government,Children,2019,0
7265,Steigen,5 years,Private,Children,2019,0
7266,Steigen,6 years,Municipal,Children,2019,1
7267,Steigen,6 years,County authorities/Government,Children,2019,0
7268,Steigen,6 years,Private,Children,2019,0
7269,Steigen,Unknown age,Municipal,Children,2019,0
7270,Steigen,Unknown age,County authorities/Government,Children,2019,0
7271,Steigen,Unknown age,Private,Children,2019,0
7272,Lødingen,0 years,Municipal,Children,2019,0
7273,Lødingen,0 years,County authorities/Government,Children,2019,0
