,NSRId,OrgNr,Navn,Karakteristikk,FulltNavn,KommuneNavn,Epost,ErAktiv,ErSkole,ErSkoleEier,ErGrunnSkole,ErPrivatSkole,ErOffentligSkole,ErVideregaaendeSkole,VisesPaaWeb,KommuneNr,FylkeNr,EndretDato
12482,1004854,974548801,Fevik skole,,Fevik skole ,Grimstad,fevik.skole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:39.54
12483,1004855,974548828,Holviga barneskole,,Holviga barneskole ,Grimstad,holviga.barneskole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:39.607
12484,1004852,974548771,Landvik skole,,Landvik skole ,Grimstad,landvik.skole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:39.703
12485,1003414,873812672,Grimstad kommune voksenopplæring,,Grimstad kommune voksenopplæring ,Grimstad,kvalifiseringstjenesten@grimstad.kommune.no,True,True,False,False,False,True,False,True,4202,42,2021-01-12T01:56:39.813
12486,1008897,982944627,Jappa skole,,Jappa skole ,Grimstad,jappa.skole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:39.89
12487,1004429,973812688,Grimstad Musikk- og kulturskole,,Grimstad Musikk- og kulturskole ,Grimstad,Oystein.Amdal@grimstad.kommune.no,True,True,False,False,False,True,False,True,4202,42,2021-01-12T01:56:39.983
12488,1026199,916105576,Holviga ungdomsskole,,Holviga ungdomsskole ,Grimstad,holviga.ungdomsskole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:40.063
12489,1004431,973812726,Grimstad kommune Veiledning- og Utviklingstjenesten,Avd Pp-Tjeneste,Grimstad kommune Veiledning- og Utviklingstjenesten Avd Pp-Tjeneste,Grimstad,,True,True,False,False,False,True,False,True,4202,42,2021-01-12T01:56:40.187
12490,1004853,974548798,Frivoll skole,,Frivoll skole ,Grimstad,frivoll.skole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:40.28
12491,1004432,973812793,Eide skole,,Eide skole ,Grimstad,ann.m.knutsen@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:40.373
12492,1004858,974548852,Grimstad ungdomsskole,,Grimstad ungdomsskole ,Grimstad,grimstad.ungdomsskole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:40.453
12493,1004857,974548844,Fjære barneskole,,Fjære barneskole ,Grimstad,postmottak.fjaere.barneskole@grimstad.kommune.no,True,True,False,True,False,True,False,True,4202,42,2021-01-12T01:56:40.53
12494,1000067,874782742,Tydal kommune Sentraladministrasjon,,Tydal kommune Sentraladministrasjon ,Tydal,postmottak@tydal.kommune.no,True,False,False,False,False,False,False,True,5033,50,2021-01-12T01:56:42.943
12495,1004862,974550016,Tydal barne- og ungdomsskole,,Tydal barne- og ungdomsskole ,Tydal,tydal.skole@tydal.kommune.no,True,True,False,True,False,True,False,True,5033,50,2021-01-12T01:56:43.067
12496,1008388,976832868,Tydal kulturskole,,Tydal kulturskole ,Tydal,tydal.skole@tydal.kommune.no,True,True,False,False,False,True,False,True,5033,50,2021-01-12T01:56:43.147
12497,1001323,864994032,Dyrøy kommune,,Dyrøy kommune ,Dyrøy,postmottak@dyroy.kommune.no,True,False,True,False,False,False,False,True,5420,54,2021-01-12T01:56:45.39
12498,1004864,974550210,Elvetun skole,,Elvetun skole ,Dyrøy,postmottak@dyroy.kommune.no,True,True,False,True,False,True,False,True,5420,54,2021-01-12T01:56:45.5
12499,1008435,976979249,Dyrøy kulturskole,,Dyrøy kulturskole ,Dyrøy,anna.starr@dyroy.kommune.no,True,True,False,False,False,True,False,True,5420,54,2021-01-12T01:56:45.563
12500,1004905,974554674,Hov skole,,Hov skole ,Holtålen,ann-iren.heksem@holtalen.kommune.no,True,True,False,True,False,True,False,True,5026,50,2021-01-12T01:56:46.663
12501,1004906,974554682,Haltdalen oppvekstsenter,Avd skole,Haltdalen oppvekstsenter Avd skole,Holtålen,rektor.grot@holtalen.kommune.no,True,True,False,True,False,True,False,True,5026,50,2021-01-12T01:56:47.383
12502,1004997,974558491,Skrova skole,,Skrova skole ,Vågan,mona.sjavik@vagan.kommune.no,True,True,False,True,False,True,False,True,1865,18,2021-01-12T01:56:49.097
12503,1004998,974558505,Laukvik skole,,Laukvik skole ,Vågan,lise.lyngmo@vagan.kommune.no,True,True,False,True,False,True,False,True,1865,18,2021-01-12T01:56:49.913
12504,1004999,974558513,Svolvær skole,,Svolvær skole ,Vågan,Ronnie.maas.pedersen@vagan.kommune.no,True,True,False,True,False,True,False,True,1865,18,2021-01-12T01:56:50.58
12505,1005000,974558521,Strauman oppvekstsenter,,Strauman oppvekstsenter ,Vågan,svein.hansen@vagan.kommune.no,True,True,False,True,False,True,False,True,1865,18,2021-01-12T01:56:51.287
12506,1005004,974558645,Kabelvåg skole,,Kabelvåg skole ,Vågan,Kabelvag.barneskole@Vagan.kommune.no,True,True,False,True,False,True,False,True,1865,18,2021-01-12T01:56:51.957
12507,1005006,974558661,Laupstad skole,,Laupstad skole ,Vågan,monika.bo@vagan.kommune.no,True,True,False,True,False,True,False,True,1865,18,2021-01-12T01:56:52.597
12508,1011264,974559501,Melhus kommune voksenopplæring,,Melhus kommune voksenopplæring ,Melhus,voksenopplaeringa@melhus.kommune.no,True,True,False,False,False,True,False,True,5028,50,2021-01-12T01:56:53.567
12509,1005009,974559536,Gimse skole,,Gimse skole ,Melhus,Gimse.skole@melhus.kommune.no,True,True,False,True,False,True,False,True,5028,50,2021-01-12T01:56:54.193
12510,1005013,974559579,Lundamo skole og barnehage,Avd skole,Lundamo skole og barnehage Avd skole,Melhus,lundamo.skole@melhus.kommune.no,True,True,False,True,False,True,False,True,5028,50,2021-01-12T01:56:54.82
12511,1005014,974559587,Rosmælen skole og barnehage,Avd skole,Rosmælen skole og barnehage Avd skole,Melhus,rosmalen.skole@melhus.kommune.no,True,True,False,True,False,True,False,True,5028,50,2021-01-12T01:56:55.477
12512,1005015,974559609,Gimse ungdomsskole,,Gimse ungdomsskole ,Melhus,gimse.ungdomsskole@melhus.kommune.no,True,True,False,True,False,True,False,True,5028,50,2021-01-12T01:56:56.243
12513,1005019,974560356,Hitra kommune Voksenopplæringen,,Hitra kommune Voksenopplæringen ,Hitra,postmottak@hitra.kommune.no,True,True,False,False,False,True,False,True,5056,50,2021-01-12T01:56:57.097
12514,1005020,974560364,Barman oppvekstsenter,Avd skole,Barman oppvekstsenter Avd skole,Hitra,postmottak@hitra.kommune.no,True,True,False,True,False,True,False,True,5056,50,2021-01-12T01:56:57.737
12515,1005021,974560372,Fillan skole,,Fillan skole ,Hitra,postmottak@hitra.kommune.no,True,True,False,True,False,True,False,True,5056,50,2021-01-12T01:56:58.38
12516,1005022,974560380,Strand oppvekstsenter,Avd skole,Strand oppvekstsenter Avd skole,Hitra,postmottak@hitra.kommune.no,True,True,False,True,False,True,False,True,5056,50,2021-01-12T01:56:59.197
12517,1005023,974560399,Knarrlagsund oppvekstsenter,Avd skole,Knarrlagsund oppvekstsenter Avd skole,Hitra,postmottak@hitra.kommune.no,True,True,False,True,False,True,False,True,5056,50,2021-01-12T01:56:59.94
12518,1006913,975277615,Barstadvik skule,,Barstadvik skule ,Ørsta,barstadvik.skule@orsta.kommune.no,False,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:02.707
12519,1010927,980623335,Ørsta opplæringssenter voksenopplæring,,Ørsta opplæringssenter voksenopplæring ,Ørsta,oersta@online.no,True,True,False,False,False,True,False,True,1520,15,2021-01-12T01:57:03.393
12520,1008026,975299864,Vikemarka skule,,Vikemarka skule ,Ørsta,vikemarka.skule@orsta.kommune.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.47
12521,1006921,975277704,Dalane skule,,Dalane skule ,Ørsta,dalane@orstaskulen.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.55
12522,1006922,975277720,Sæbø skule,,Sæbø skule ,Ørsta,saboskule@orstaskulen.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.643
12523,1006918,975277674,Hovden skule,,Hovden skule ,Ørsta,hovden.skule@orsta.kommune.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.723
12524,1006917,975277666,Velle skule,,Velle skule ,Ørsta,velle.skule@orsta.kommune.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.783
12525,1006915,975277631,Vartdal skule,,Vartdal skule ,Ørsta,vartdal.skule@orsta.kommune.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.893
12526,1005039,974561662,Ørsta ungdomsskule,,Ørsta ungdomsskule ,Ørsta,orsta.ungdomsskule@orsta.kommune.no,True,True,False,True,False,True,False,True,1520,15,2021-01-12T01:57:03.973
12527,1005040,974561840,Svelvik ungdomsskole,,Svelvik ungdomsskole ,Drammen,svelvik.ungdomsskole@drammen.kommune.no,True,True,False,True,False,True,False,True,3005,30,2021-01-12T01:57:04.95
12528,1005045,974563207,Skaun ungdomsskole,,Skaun ungdomsskole ,Skaun,skaun.uskole@skaun.kommune.no,True,True,False,True,False,True,False,True,5029,50,2021-01-12T01:57:05.607
12529,1005047,974563223,Børsa skole,,Børsa skole ,Skaun,borsa.skole@skaun.kommune.no,True,True,False,True,False,True,False,True,5029,50,2021-01-12T01:57:06.203
12530,1005048,974563231,Jåren-Råbygda oppvekstsenter,Avd skole,Jåren-Råbygda oppvekstsenter Avd skole,Skaun,jaren-rabygda.skole@skaun.kommune.no,True,True,False,True,False,True,False,True,5029,50,2021-01-12T01:57:07.22
12531,1005049,974563258,Viggja oppvekstsenter,Avdeling skole,Viggja oppvekstsenter Avdeling skole,Skaun,drude.tondel@skaun.kommune.no,True,True,False,True,False,True,False,True,5029,50,2021-01-12T01:57:07.87
12532,1005051,974563444,Stord ungdomsskule,,Stord ungdomsskule ,Stord,stord-u.skule@stord.kommune.no,True,True,False,True,False,True,False,True,4614,46,2021-01-12T01:57:08.947
12533,1005053,974563479,Hystad skule,,Hystad skule ,Stord,hystad.skule@stord.kommune.no,True,True,False,True,False,True,False,True,4614,46,2021-01-12T01:57:09.553
12534,1005055,974563495,Leirvik skule,,Leirvik skule ,Stord,leirvik.skule@stord.kommune.no,True,True,False,True,False,True,False,True,4614,46,2021-01-12T01:57:10.15
12535,1005056,974563509,Litlabø skule,,Litlabø skule ,Stord,kesia.tabita.sowerby.palmer@stord.kommune.no,True,True,False,True,False,True,False,True,4614,46,2021-01-12T01:57:11.027
12536,1005086,974566257,Bjerkaker skole,,Bjerkaker skole ,Tromsø,bjerkaker.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:12.113
12537,1005087,974566265,Borgtun skole,,Borgtun skole ,Tromsø,borgtun.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:12.77
12538,1005089,974566281,Hillesøyskolen,Brensholmen skole,Hillesøyskolen Brensholmen skole,Tromsø,hillesoyskolen@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:13.6
12539,1005091,974566311,Gyllenborg skole,,Gyllenborg skole ,Tromsø,gyllenborg.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:14.397
12540,1005092,974566338,Hillesøyskolen,Kattfjord skole,Hillesøyskolen Kattfjord skole,Tromsø,hillesoyskolen@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:15.07
12541,1005093,974566362,Kvaløysletta skole,,Kvaløysletta skole ,Tromsø,kvaloysletta.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:15.853
12542,1005094,974566370,Lakselvbukt skole,,Lakselvbukt skole ,Tromsø,lakselvbukt.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:16.587
12543,1005097,974566427,Prestvannet skole,,Prestvannet skole ,Tromsø,prestvannet.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:17.447
12544,1005099,974566443,Sandnessund skole,,Sandnessund skole ,Tromsø,sandnessund.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:18.1
12545,1005100,974566451,Selnes skole,,Selnes skole ,Tromsø,selnes.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:18.797
12546,1005101,974566478,Skittenelv skole,,Skittenelv skole ,Tromsø,skittenelv.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:19.42
12547,1005102,974566486,Skjelnan skole,,Skjelnan skole ,Tromsø,skjelnan.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:20.02
12548,1005105,974566524,Straumsbukta skole,,Straumsbukta skole ,Tromsø,straumsbukta.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:20.897
12549,1005106,974566532,Tromsdalen skole,,Tromsdalen skole ,Tromsø,tromsdalen.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:21.557
12550,1005107,974566540,Tromstun skole,,Tromstun skole ,Tromsø,sturla.vik@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:22.38
12551,1005108,974566567,Trondjord skole,,Trondjord skole ,Tromsø,trondjord.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:23.083
12552,1005112,974566605,Slettaelva skole,,Slettaelva skole ,Tromsø,slettaelva.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2021-01-12T01:57:23.813
12553,1005115,974566826,"Kulturskolen, Tromsø kommune",,"Kulturskolen, Tromsø kommune ",Tromsø,kulturskolen@tromso.kommune.no,True,True,False,False,False,True,False,True,5401,54,2021-01-12T01:57:24.593
12554,1005118,974567865,Sodin skole,,Sodin skole ,Heim,postmottak@hemne.kommune.no,True,True,False,True,False,True,False,True,5055,50,2021-01-12T01:57:25.377
12555,1005120,974567997,Bø vidaregåande skule,,Bø vidaregåande skule ,Midt-Telemark,bo.vgs@vtfk.no,True,True,False,False,False,True,True,True,3817,38,2021-01-12T01:57:25.993
12556,1005121,974568004,Kragerø videregående skole,,Kragerø videregående skole ,Kragerø,kragero.vgs@vtfk.no,True,True,False,False,False,True,True,True,3814,38,2021-01-12T01:57:26.633
12557,1005122,974568012,Notodden videregående skole,,Notodden videregående skole ,Notodden,notodden.vgs@vtfk.no,True,True,False,False,False,True,True,True,3808,38,2021-01-12T01:57:27.633
12558,1005123,974568020,Porsgrunn videregående skole,,Porsgrunn videregående skole ,Porsgrunn,porsgrunn.vgs@vtfk.no,True,True,False,False,False,True,True,True,3806,38,2021-01-12T01:57:28.31
12559,1005124,974568039,Skien videregående skole,,Skien videregående skole ,Skien,skien.vgs@vtfk.no,True,True,False,False,False,True,True,True,3807,38,2021-01-12T01:57:28.977
12560,1005126,974568055,Vest-Telemark vidaregåande skule,,Vest-Telemark vidaregåande skule ,Tokke,vest-telemark.vgs@vtfk.no,True,True,False,False,False,True,True,True,3824,38,2021-01-12T01:57:29.57
12561,1005129,974568098,Bamble videregående skole,Avd Grasmyr,Bamble videregående skole Avd Grasmyr,Bamble,bamble.vgs@vtfk.no,True,True,False,False,False,True,True,True,3813,38,2021-01-12T01:57:30.213
12562,1005133,974568179,Bamble videregående skole,Avd Croftholmen,Bamble videregående skole Avd Croftholmen,Bamble,croftholmen.vgs@t-fk.no,True,True,False,False,False,True,True,True,3813,38,2021-01-12T01:57:31.073
12563,1005136,974568721,Balsfjord kommune kulturskolen,,Balsfjord kommune kulturskolen ,Balsfjord,roy.hansen@balsfjord.kommune.no,True,True,False,False,False,True,False,True,5422,54,2021-01-12T01:57:31.893
12564,1005137,974568977,Karlsøy skole,,Karlsøy skole ,Karlsøy,,False,True,False,True,False,True,False,True,1936,19,2021-01-12T01:57:34.47
12565,1005138,974568985,Stakkvik skole,,Stakkvik skole ,Karlsøy,,False,True,False,True,False,True,False,True,1936,19,2021-01-12T01:57:34.72
12566,1005141,974569019,Vannareid oppvekstsenter,Avd skole,Vannareid oppvekstsenter Avd skole,Karlsøy,vannareid@karlsoyskolene.no,True,True,False,True,False,True,False,True,5423,54,2021-01-12T01:57:35.477
12567,1009000,983842739,Karlsøy kulturskole,,Karlsøy kulturskole ,Karlsøy,kulturskolen@karlsoy.kommune.no,True,True,False,False,False,True,False,True,5423,54,2021-01-12T01:57:35.57
12568,1009807,988789445,Karlsøy kommune Voksenopplæringen,,Karlsøy kommune Voksenopplæringen ,Karlsøy,,True,True,False,False,False,True,False,True,5423,54,2021-01-12T01:57:35.65
12569,1005140,974569000,Hansnes barne- og ungdomsskole,,Hansnes barne- og ungdomsskole ,Karlsøy,berit.anthonsen@karlsoy.kommune.no,True,True,False,True,False,True,False,True,5423,54,2021-01-12T01:57:35.71
12570,1005139,974568993,Vannvåg oppvekstsenter,Avd skole,Vannvåg oppvekstsenter Avd skole,Karlsøy,reidunn.k.dahl@karlsoy.kommune.no,True,True,False,True,False,True,False,True,5423,54,2021-01-12T01:57:35.79
12571,1003480,874569232,Trollvik skole,,Trollvik skole ,Gáivuotna - Kåfjord - Kaivuono,,False,True,False,True,False,True,False,True,1940,19,2021-01-12T01:57:38.48
12572,1005143,974569221,Olderdalen skole,,Olderdalen skole ,Kåfjord,britt.pedersen@kafjord.kommune.no,True,True,False,True,False,True,False,True,5426,54,2021-01-12T01:57:39.14
12573,1005144,974569256,Manndalen skole,,Manndalen skole ,Kåfjord,Manndalen.skole@kafjord.kommune.no,True,True,False,True,False,True,False,True,5426,54,2021-01-12T01:57:39.217
12574,1005145,974569264,Kåfjord kulturskole,,Kåfjord kulturskole ,Kåfjord,siw.helene.adolfsen@kafjord.kommune.no,True,True,False,False,False,True,False,True,5426,54,2021-01-12T01:57:39.297
12575,1005156,974570475,Aremark skole,,Aremark skole ,Aremark,aremark.skole@aremark.kommune.no,True,True,False,True,False,True,False,True,3012,30,2021-01-12T01:57:41.697
12576,1009025,983958761,Aremark Musikk- og kulturskole,,Aremark Musikk- og kulturskole ,Aremark,aremark.skole@aremark.kommune.no,True,True,False,False,False,True,False,True,3012,30,2021-01-12T01:57:41.777
12577,1006316,975268616,Årviksand skole,,Årviksand skole ,Skjervøy,,False,True,False,True,False,True,False,True,1941,19,2021-01-12T01:57:44.653
12578,1008024,975299821,Skjervøy ungdomsskole,,Skjervøy ungdomsskole ,Skjervøy,skj-uskole@skjervoy.kommune.no,True,True,False,True,False,True,False,True,5427,54,2021-01-12T01:57:45.507
12579,1005171,974571250,Skjervøy barneskole,,Skjervøy barneskole ,Skjervøy,kristin.norheim@skjervoy.kommune.no,True,True,False,True,False,True,False,True,5427,54,2021-01-12T01:57:45.567
12580,1006317,975268624,Arnøyhamn oppvekstsenter,,Arnøyhamn oppvekstsenter ,Skjervøy,arnoyhamn.skole@skjervoy.kommune.no,True,True,False,True,False,True,False,True,5427,54,2021-01-12T01:57:45.647
12581,1009029,983977421,Skjervøy kulturskole,,Skjervøy kulturskole ,Skjervøy,kulturskolen@skjervoy.kommune.no,True,True,False,False,False,True,False,True,5427,54,2021-01-12T01:57:45.723
