,region,age,contents,year,value
5521,Leirfjord,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,18.54
5522,Leirfjord,Under 67 years,Residents in dwellings,2018,
5523,Leirfjord,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5524,Leirfjord,67-74 years,Residents in dwellings,2018,
5525,Leirfjord,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5526,Leirfjord,75-79 years,Residents in dwellings,2018,5.0
5527,Leirfjord,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,67.56
5528,Leirfjord,80-84 years,Residents in dwellings,2018,8.0
5529,Leirfjord,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,177.78
5530,Leirfjord,85-89 years,Residents in dwellings,2018,10.0
5531,Leirfjord,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,250.0
5532,Leirfjord,90 years or older,Residents in dwellings,2018,6.0
5533,Leirfjord,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,187.5
5534,Leirfjord,Unknown age,Residents in dwellings,2018,
5535,Leirfjord,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5536,Vefsn,"Years, total",Residents in dwellings,2018,178.0
5537,Vefsn,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,13.28
5538,Vefsn,Under 67 years,Residents in dwellings,2018,81.0
5539,Vefsn,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,7.46
5540,Vefsn,67-74 years,Residents in dwellings,2018,12.0
5541,Vefsn,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,9.82
5542,Vefsn,75-79 years,Residents in dwellings,2018,12.0
5543,Vefsn,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,21.94
5544,Vefsn,80-84 years,Residents in dwellings,2018,22.0
5545,Vefsn,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,59.14
5546,Vefsn,85-89 years,Residents in dwellings,2018,25.0
5547,Vefsn,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,99.2
5548,Vefsn,90 years or older,Residents in dwellings,2018,26.0
5549,Vefsn,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,174.5
5550,Vefsn,Unknown age,Residents in dwellings,2018,
5551,Vefsn,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5552,Grane,"Years, total",Residents in dwellings,2018,26.0
5553,Grane,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,17.42
5554,Grane,Under 67 years,Residents in dwellings,2018,
5555,Grane,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5556,Grane,67-74 years,Residents in dwellings,2018,
5557,Grane,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5558,Grane,75-79 years,Residents in dwellings,2018,
5559,Grane,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5560,Grane,80-84 years,Residents in dwellings,2018,
5561,Grane,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5562,Grane,85-89 years,Residents in dwellings,2018,
5563,Grane,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5564,Grane,90 years or older,Residents in dwellings,2018,
5565,Grane,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5566,Grane,Unknown age,Residents in dwellings,2018,
5567,Grane,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5568,Hattfjelldal,"Years, total",Residents in dwellings,2018,21.0
5569,Hattfjelldal,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,15.46
5570,Hattfjelldal,Under 67 years,Residents in dwellings,2018,
5571,Hattfjelldal,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5572,Hattfjelldal,67-74 years,Residents in dwellings,2018,
5573,Hattfjelldal,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5574,Hattfjelldal,75-79 years,Residents in dwellings,2018,
5575,Hattfjelldal,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5576,Hattfjelldal,80-84 years,Residents in dwellings,2018,
5577,Hattfjelldal,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5578,Hattfjelldal,85-89 years,Residents in dwellings,2018,
5579,Hattfjelldal,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5580,Hattfjelldal,90 years or older,Residents in dwellings,2018,
5581,Hattfjelldal,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5582,Hattfjelldal,Unknown age,Residents in dwellings,2018,
5583,Hattfjelldal,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5584,Dønna,"Years, total",Residents in dwellings,2018,18.0
5585,Dønna,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,12.94
5586,Dønna,Under 67 years,Residents in dwellings,2018,
5587,Dønna,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5588,Dønna,67-74 years,Residents in dwellings,2018,
5589,Dønna,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5590,Dønna,75-79 years,Residents in dwellings,2018,
5591,Dønna,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5592,Dønna,80-84 years,Residents in dwellings,2018,
5593,Dønna,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5594,Dønna,85-89 years,Residents in dwellings,2018,
5595,Dønna,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5596,Dønna,90 years or older,Residents in dwellings,2018,
5597,Dønna,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5598,Dønna,Unknown age,Residents in dwellings,2018,
5599,Dønna,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5600,Nesna,"Years, total",Residents in dwellings,2018,21.0
5601,Nesna,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,11.72
5602,Nesna,Under 67 years,Residents in dwellings,2018,
5603,Nesna,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5604,Nesna,67-74 years,Residents in dwellings,2018,
5605,Nesna,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5606,Nesna,75-79 years,Residents in dwellings,2018,
5607,Nesna,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5608,Nesna,80-84 years,Residents in dwellings,2018,
5609,Nesna,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5610,Nesna,85-89 years,Residents in dwellings,2018,
5611,Nesna,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5612,Nesna,90 years or older,Residents in dwellings,2018,6.0
5613,Nesna,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,250.0
5614,Nesna,Unknown age,Residents in dwellings,2018,
5615,Nesna,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5616,Hemnes,"Years, total",Residents in dwellings,2018,98.0
5617,Hemnes,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,21.78
5618,Hemnes,Under 67 years,Residents in dwellings,2018,34.0
5619,Hemnes,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,9.6
5620,Hemnes,67-74 years,Residents in dwellings,2018,7.0
5621,Hemnes,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,15.18
5622,Hemnes,75-79 years,Residents in dwellings,2018,7.0
5623,Hemnes,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,36.46
5624,Hemnes,80-84 years,Residents in dwellings,2018,16.0
5625,Hemnes,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,114.28
5626,Hemnes,85-89 years,Residents in dwellings,2018,15.0
5627,Hemnes,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,142.86
5628,Hemnes,90 years or older,Residents in dwellings,2018,19.0
5629,Hemnes,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,316.66
5630,Hemnes,Unknown age,Residents in dwellings,2018,
5631,Hemnes,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5632,Rana,"Years, total",Residents in dwellings,2018,331.0
5633,Rana,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,12.58
5634,Rana,Under 67 years,Residents in dwellings,2018,109.0
5635,Rana,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,5.0
5636,Rana,67-74 years,Residents in dwellings,2018,28.0
5637,Rana,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,12.56
5638,Rana,75-79 years,Residents in dwellings,2018,25.0
5639,Rana,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,26.86
5640,Rana,80-84 years,Residents in dwellings,2018,44.0
5641,Rana,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,67.9
5642,Rana,85-89 years,Residents in dwellings,2018,50.0
5643,Rana,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,118.76
5644,Rana,90 years or older,Residents in dwellings,2018,75.0
5645,Rana,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,277.78
5646,Rana,Unknown age,Residents in dwellings,2018,
5647,Rana,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5648,Lurøy,"Years, total",Residents in dwellings,2018,33.0
5649,Lurøy,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,17.34
5650,Lurøy,Under 67 years,Residents in dwellings,2018,8.0
5651,Lurøy,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,5.32
5652,Lurøy,67-74 years,Residents in dwellings,2018,5.0
5653,Lurøy,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,28.9
5654,Lurøy,75-79 years,Residents in dwellings,2018,
5655,Lurøy,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5656,Lurøy,80-84 years,Residents in dwellings,2018,
5657,Lurøy,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5658,Lurøy,85-89 years,Residents in dwellings,2018,
5659,Lurøy,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5660,Lurøy,90 years or older,Residents in dwellings,2018,
5661,Lurøy,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5662,Lurøy,Unknown age,Residents in dwellings,2018,
5663,Lurøy,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5664,Træna,"Years, total",Residents in dwellings,2018,
5665,Træna,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
5666,Træna,Under 67 years,Residents in dwellings,2018,
5667,Træna,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5668,Træna,67-74 years,Residents in dwellings,2018,
5669,Træna,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5670,Træna,75-79 years,Residents in dwellings,2018,
5671,Træna,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5672,Træna,80-84 years,Residents in dwellings,2018,
5673,Træna,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5674,Træna,85-89 years,Residents in dwellings,2018,
5675,Træna,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5676,Træna,90 years or older,Residents in dwellings,2018,
5677,Træna,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5678,Træna,Unknown age,Residents in dwellings,2018,
5679,Træna,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5680,Rødøy,"Years, total",Residents in dwellings,2018,17.0
5681,Rødøy,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,13.74
5682,Rødøy,Under 67 years,Residents in dwellings,2018,
5683,Rødøy,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5684,Rødøy,67-74 years,Residents in dwellings,2018,
5685,Rødøy,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5686,Rødøy,75-79 years,Residents in dwellings,2018,
5687,Rødøy,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5688,Rødøy,80-84 years,Residents in dwellings,2018,
5689,Rødøy,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5690,Rødøy,85-89 years,Residents in dwellings,2018,
5691,Rødøy,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5692,Rødøy,90 years or older,Residents in dwellings,2018,
5693,Rødøy,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5694,Rødøy,Unknown age,Residents in dwellings,2018,
5695,Rødøy,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5696,Meløy,"Years, total",Residents in dwellings,2018,86.0
5697,Meløy,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,13.58
5698,Meløy,Under 67 years,Residents in dwellings,2018,38.0
5699,Meløy,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,7.42
5700,Meløy,67-74 years,Residents in dwellings,2018,9.0
5701,Meløy,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,15.36
5702,Meløy,75-79 years,Residents in dwellings,2018,
5703,Meløy,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5704,Meløy,80-84 years,Residents in dwellings,2018,
5705,Meløy,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5706,Meløy,85-89 years,Residents in dwellings,2018,15.0
5707,Meløy,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,116.28
5708,Meløy,90 years or older,Residents in dwellings,2018,15.0
5709,Meløy,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,168.54
5710,Meløy,Unknown age,Residents in dwellings,2018,
5711,Meløy,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5712,Gildeskål,"Years, total",Residents in dwellings,2018,32.0
5713,Gildeskål,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,16.18
5714,Gildeskål,Under 67 years,Residents in dwellings,2018,
5715,Gildeskål,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5716,Gildeskål,67-74 years,Residents in dwellings,2018,
5717,Gildeskål,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5718,Gildeskål,75-79 years,Residents in dwellings,2018,
5719,Gildeskål,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5720,Gildeskål,80-84 years,Residents in dwellings,2018,
5721,Gildeskål,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5722,Gildeskål,85-89 years,Residents in dwellings,2018,10.0
5723,Gildeskål,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,243.9
5724,Gildeskål,90 years or older,Residents in dwellings,2018,6.0
5725,Gildeskål,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,200.0
5726,Gildeskål,Unknown age,Residents in dwellings,2018,
5727,Gildeskål,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5728,Beiarn,"Years, total",Residents in dwellings,2018,10.0
5729,Beiarn,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,9.78
5730,Beiarn,Under 67 years,Residents in dwellings,2018,
5731,Beiarn,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
5732,Beiarn,67-74 years,Residents in dwellings,2018,
5733,Beiarn,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
5734,Beiarn,75-79 years,Residents in dwellings,2018,
5735,Beiarn,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5736,Beiarn,80-84 years,Residents in dwellings,2018,
5737,Beiarn,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5738,Beiarn,85-89 years,Residents in dwellings,2018,
5739,Beiarn,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
5740,Beiarn,90 years or older,Residents in dwellings,2018,
5741,Beiarn,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
5742,Beiarn,Unknown age,Residents in dwellings,2018,
5743,Beiarn,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5744,Saltdal,"Years, total",Residents in dwellings,2018,86.0
5745,Saltdal,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,18.46
5746,Saltdal,Under 67 years,Residents in dwellings,2018,44.0
5747,Saltdal,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,11.94
5748,Saltdal,67-74 years,Residents in dwellings,2018,14.0
5749,Saltdal,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,26.72
5750,Saltdal,75-79 years,Residents in dwellings,2018,
5751,Saltdal,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5752,Saltdal,80-84 years,Residents in dwellings,2018,
5753,Saltdal,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5754,Saltdal,85-89 years,Residents in dwellings,2018,5.0
5755,Saltdal,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,62.5
5756,Saltdal,90 years or older,Residents in dwellings,2018,11.0
5757,Saltdal,90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,229.16
5758,Saltdal,Unknown age,Residents in dwellings,2018,
5759,Saltdal,Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
5760,Fauske - Fuosko,"Years, total",Residents in dwellings,2018,81.0
5761,Fauske - Fuosko,"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.3
5762,Fauske - Fuosko,Under 67 years,Residents in dwellings,2018,24.0
5763,Fauske - Fuosko,Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,3.04
5764,Fauske - Fuosko,67-74 years,Residents in dwellings,2018,6.0
5765,Fauske - Fuosko,67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,6.34
5766,Fauske - Fuosko,75-79 years,Residents in dwellings,2018,
5767,Fauske - Fuosko,75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
5768,Fauske - Fuosko,80-84 years,Residents in dwellings,2018,
5769,Fauske - Fuosko,80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
5770,Fauske - Fuosko,85-89 years,Residents in dwellings,2018,19.0
5771,Fauske - Fuosko,85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,126.66
